number_id,client_id,expiration,CVC,loc_latitude,loc_longitude,extract_limit,amount_avg_withdrawal,amount_std_withdrawal,withdrawal_day,amount_avg_deposit,amount_std_deposit,deposit_day,inquiry_day,amount_avg_transfer,amount_std_transfer,transfer_day
c-NIGER-580,580,2050-01-17,999,6.389434,3.549319,124120.9,24824.18,26419.1,0.2493,13040.0,5926.49,0.0685,0.063,23941.18,25893.65,0.0932
c-NIGER-581,581,2050-01-17,999,6.406202,7.577556,105263.15,21052.63,22761.19,0.2603,9933.33,5624.78,0.0411,0.0466,18684.21,17361.2,0.1041
c-NIGER-582,582,2050-01-17,999,9.182282,7.339636,103015.85,20603.17,23167.25,0.3452,13916.67,6317.1,0.0658,0.0603,21409.09,25520.0,0.1205
c-NIGER-583,583,2050-01-17,999,6.550337,3.507009,107045.45,21409.09,24325.5,0.3014,12250.0,6277.98,0.0658,0.0575,23500.0,22486.88,0.1315
c-NIGER-584,584,2050-01-17,999,11.836791,8.616361,119597.7,23919.54,24903.17,0.2384,12333.33,6239.19,0.0658,0.0219,20450.0,23191.46,0.1096
c-NIGER-585,585,2050-01-17,999,6.566567,7.545539,123920.0,24784.0,27967.32,0.3425,11714.29,5621.78,0.0384,0.0685,23640.0,28793.96,0.137
c-NIGER-586,586,2050-01-17,999,9.197242,7.433549,100409.1,20081.82,21468.95,0.6027,11620.69,5881.36,0.1589,0.126,20613.86,22149.93,0.2767
c-NIGER-587,587,2050-01-17,999,11.872258,8.510887,103682.95,20736.59,24328.21,0.5616,10171.43,5232.73,0.0959,0.1068,22411.76,21797.05,0.1863
c-NIGER-588,588,2050-01-17,999,12.086916,8.636196,131569.75,26313.95,27866.6,0.2356,13133.33,6864.68,0.0411,0.0384,23750.0,26210.97,0.1425
c-NIGER-589,589,2050-01-17,999,8.957314,7.517669,119139.8,23827.96,23109.67,0.2548,9950.0,5414.16,0.0548,0.0521,24318.18,28993.0,0.1205
c-NIGER-590,590,2050-01-17,999,4.820805,7.04663,117935.8,23587.16,28060.19,0.2986,12800.0,6645.8,0.0685,0.0603,20065.22,22443.41,0.126
c-NIGER-591,591,2050-01-17,999,6.467288,7.493966,121534.1,24306.82,24620.04,0.2411,10833.33,5859.47,0.0329,0.0575,17400.0,18848.0,0.0959
c-NIGER-592,592,2050-01-17,999,11.836163,8.573098,108697.5,21739.5,26730.44,0.326,12481.48,5989.54,0.074,0.0904,24183.67,26680.73,0.1342
c-NIGER-593,593,2050-01-17,999,6.995506,7.41196,106315.8,21263.16,23162.78,0.3123,9227.27,3853.65,0.0603,0.0849,24625.0,30313.48,0.1096
c-NIGER-594,594,2050-01-17,999,9.200924,7.373469,126197.9,25239.58,24705.74,0.263,12000.0,5952.19,0.0411,0.0493,21775.0,26836.15,0.1096
c-NIGER-595,595,2050-01-17,999,5.260171,6.815756,113494.6,22698.92,23733.02,0.2548,11909.09,5830.21,0.0603,0.0603,23390.24,26339.02,0.1123
c-NIGER-596,596,2050-01-17,999,4.923535,6.93927,120400.0,24080.0,27181.32,0.6164,11584.91,5517.22,0.1452,0.1452,25797.75,29353.71,0.2438
c-NIGER-597,597,2050-01-17,999,11.999552,8.438673,118388.9,23677.78,23855.76,0.2466,11578.95,6039.83,0.0521,0.063,26633.33,29302.8,0.0822
c-NIGER-598,598,2050-01-17,999,6.563285,7.612137,141813.75,28362.75,26685.85,0.2795,10933.33,5787.51,0.0411,0.0548,17928.57,16413.47,0.0767
c-NIGER-599,599,2050-01-17,999,11.876616,8.438634,106790.1,21358.02,24800.68,0.6658,12415.09,6118.8,0.1452,0.1425,20242.11,20943.55,0.2603
c-NIGER-600,600,2050-01-17,999,12.080794,8.658006,106342.6,21268.52,23399.26,0.2959,11787.88,5672.07,0.0904,0.0658,16875.0,14069.77,0.1096
c-NIGER-601,601,2050-01-17,999,6.502197,7.355797,119166.65,23833.33,25377.97,0.2795,13450.0,6219.45,0.0548,0.0493,17725.49,21286.69,0.1397
c-NIGER-602,602,2050-01-17,999,6.34452,7.440563,107311.3,21462.26,23592.64,0.2904,11473.68,6185.72,0.0521,0.0493,14862.07,11271.72,0.0795
c-NIGER-603,603,2050-01-17,999,11.862996,8.422228,98482.9,19696.58,24374.36,0.6411,11825.0,5926.42,0.1096,0.1178,21297.03,23099.59,0.2767
c-NIGER-604,604,2050-01-17,999,6.368005,7.540007,127031.25,25406.25,25634.92,0.263,11550.0,5924.75,0.0548,0.0658,20027.78,23131.29,0.0986
c-NIGER-605,605,2050-01-17,999,9.22324,7.558364,89160.3,17832.06,19656.34,0.3589,10826.09,5733.89,0.063,0.0767,25833.33,23530.27,0.1315
c-NIGER-606,606,2050-01-17,999,11.833219,8.488634,131814.15,26362.83,28036.99,0.3096,10700.0,5016.81,0.0548,0.063,27400.0,28144.21,0.1507
c-NIGER-607,607,2050-01-17,999,6.860484,7.380864,120867.75,24173.55,24571.22,0.3315,8500.0,4322.52,0.0548,0.0521,19146.34,19874.05,0.1123
c-NIGER-608,608,2050-01-17,999,8.967546,7.39969,116262.65,23252.53,23759.14,0.2712,15823.53,5908.0,0.0466,0.063,21250.0,24253.87,0.0986
c-NIGER-609,609,2050-01-17,999,6.34806,3.51489,112905.4,22581.08,21817.43,0.2027,12791.67,6399.59,0.0658,0.0603,14658.54,17404.9,0.1123
c-NIGER-610,610,2050-01-17,999,12.005831,8.414822,98319.15,19663.83,22955.78,0.6438,12146.34,6199.04,0.1123,0.1178,21963.41,26122.43,0.2247
c-NIGER-611,611,2050-01-17,999,6.375356,3.297457,113365.4,22673.08,21298.36,0.2849,10500.0,5518.37,0.0603,0.063,23194.44,24398.85,0.0986
c-NIGER-612,612,2050-01-17,999,6.321441,7.553618,115145.65,23029.13,24628.8,0.2822,13181.82,6587.41,0.0603,0.0301,27307.69,28374.31,0.0712
c-NIGER-613,613,2050-01-17,999,6.320251,3.465229,141000.0,28200.0,26669.09,0.2466,10684.21,5175.29,0.0521,0.0603,23444.44,27687.01,0.1233
c-NIGER-614,614,2050-01-17,999,5.045824,6.695674,121121.1,24224.22,27765.17,0.611,9902.44,4928.51,0.1123,0.0904,24666.67,25919.79,0.2137
c-NIGER-615,615,2050-01-17,999,6.434502,3.298046,108830.3,21766.06,25372.89,0.5973,11936.17,5518.37,0.1288,0.1233,23925.0,23915.87,0.2192
c-NIGER-616,616,2050-01-17,999,6.367766,3.5143,123505.15,24701.03,24790.44,0.2658,11000.0,5396.76,0.0466,0.0466,13321.43,9779.24,0.0767
c-NIGER-617,617,2050-01-17,999,5.221306,6.724893,95087.7,19017.54,22192.63,0.3123,13523.81,6431.32,0.0575,0.0521,19396.23,22337.74,0.1452
c-NIGER-618,618,2050-01-17,999,12.074045,8.399455,109197.55,21839.51,24509.41,0.2219,12642.86,5786.02,0.0384,0.0575,21093.02,23618.81,0.1178
c-NIGER-619,619,2050-01-17,999,6.503205,3.551561,107736.3,21547.26,23822.24,0.5507,12400.0,5836.41,0.1233,0.1041,21559.52,22999.4,0.2301
c-NIGER-620,620,2050-01-17,999,4.703425,7.016845,115858.6,23171.72,21868.83,0.2712,12562.5,6811.45,0.0438,0.0521,18552.63,18993.17,0.1041
c-NIGER-621,621,2050-01-17,999,11.963164,8.37104,97260.25,19452.05,20039.44,0.6,11184.21,5913.13,0.1041,0.1041,20940.48,21118.34,0.2301
c-NIGER-622,622,2050-01-17,999,6.496601,7.519803,108812.5,21762.5,21131.44,0.2192,11130.43,5683.34,0.063,0.074,18772.73,28100.05,0.0603
c-NIGER-623,623,2050-01-17,999,6.609393,3.375372,108391.3,21678.26,23537.04,0.3151,11677.42,5996.59,0.0849,0.0548,24833.33,26233.09,0.1644
c-NIGER-624,624,2050-01-17,999,6.322662,3.31192,112075.45,22415.09,24100.14,0.2904,12285.71,5710.89,0.0575,0.0274,18727.27,18009.72,0.1507
c-NIGER-625,625,2050-01-17,999,4.86295,7.107008,109848.5,21969.7,19548.71,0.2712,10625.0,5777.11,0.0658,0.0548,26567.57,31761.73,0.1014
c-NIGER-626,626,2050-01-17,999,11.948491,8.447614,100374.45,20074.89,22146.91,0.6219,12914.89,6310.2,0.1288,0.1178,24487.8,27463.67,0.2247
c-NIGER-627,627,2050-01-17,999,11.997608,8.498471,93954.55,18790.91,21344.57,0.6027,11813.95,6001.02,0.1178,0.1151,22296.3,22836.62,0.2219
c-NIGER-628,628,2050-01-17,999,6.525654,3.317742,141020.4,28204.08,28892.96,0.2685,12705.88,5720.19,0.0466,0.0466,20454.55,16555.0,0.0904
c-NIGER-629,629,2050-01-17,999,11.878932,8.421145,119947.9,23989.58,24133.18,0.263,10714.29,6329.77,0.0384,0.0438,19894.74,22491.79,0.1041
c-NIGER-630,630,2050-01-17,999,6.42829,7.575095,108125.0,21625.0,21618.34,0.263,13071.43,6462.49,0.0384,0.0575,22227.27,24023.66,0.0603
c-NIGER-631,631,2050-01-17,999,6.525585,7.355338,81388.9,16277.78,18550.18,0.2959,11366.67,5542.83,0.0822,0.0493,16048.78,18009.65,0.1123
c-NIGER-632,632,2050-01-17,999,4.979741,6.778444,82022.45,16404.49,16174.28,0.2438,9470.59,4360.59,0.0466,0.0521,23738.1,26538.57,0.1151
c-NIGER-633,633,2050-01-17,999,6.540601,7.378036,117293.25,23458.65,25094.52,0.3644,11400.0,6231.64,0.0685,0.074,17358.49,23709.05,0.1452
c-NIGER-634,634,2050-01-17,999,12.112428,8.422592,104483.55,20896.71,21746.58,0.5836,12911.76,6593.7,0.0932,0.1041,18000.0,22272.52,0.2548
c-NIGER-635,635,2050-01-17,999,8.941944,7.646441,96386.15,19277.23,21888.86,0.2767,12761.9,5982.51,0.0575,0.063,20282.61,22183.74,0.126
c-NIGER-636,636,2050-01-17,999,6.321634,3.409185,106442.3,21288.46,24530.81,0.2849,12250.0,5519.66,0.0438,0.0767,16186.05,15085.87,0.1178
c-NIGER-637,637,2050-01-17,999,6.607018,3.500266,102899.55,20579.91,22599.56,0.6,11235.29,5655.4,0.1397,0.1288,20745.45,22512.15,0.3014
c-NIGER-638,638,2050-01-17,999,4.828936,6.920229,116264.35,23252.87,22620.85,0.2384,10966.67,5762.44,0.0822,0.063,17939.39,22002.75,0.0904
c-NIGER-639,639,2050-01-17,999,11.843458,8.601081,120127.1,24025.42,24021.52,0.3233,11636.36,6067.44,0.0603,0.0411,20896.55,21940.41,0.0795
c-NIGER-640,640,2050-01-17,999,12.111525,8.568705,104883.7,20976.74,24258.89,0.2356,13076.92,6763.4,0.0356,0.0685,18357.14,12959.24,0.0767
c-NIGER-641,641,2050-01-17,999,6.397876,7.522055,107526.3,21505.26,21577.11,0.2603,11714.29,6181.77,0.0575,0.0438,22156.25,24797.38,0.0877
c-NIGER-642,642,2050-01-17,999,8.913742,7.490339,111886.25,22377.25,25688.74,0.9151,10272.73,7008.89,0.1808,0.1479,18529.41,19374.45,0.4192
c-NIGER-643,643,2050-01-17,999,6.391496,7.549175,99867.25,19973.45,21277.28,0.3096,13500.0,6255.43,0.0658,0.074,18961.54,19107.5,0.1425
c-NIGER-644,644,2050-01-17,999,12.12341,8.594944,107958.7,21591.74,22495.74,0.5973,12620.0,6020.0,0.137,0.1178,24166.67,26361.83,0.2137
c-NIGER-645,645,2050-01-17,999,6.584709,3.495286,109044.95,21808.99,21092.8,0.2438,11888.89,6182.41,0.0493,0.074,20888.89,20446.14,0.0986
c-NIGER-646,646,2050-01-17,999,9.071397,7.475209,143068.2,28613.64,26623.14,0.2411,11045.45,5875.51,0.0603,0.0575,26463.41,29771.71,0.1123
c-NIGER-647,647,2050-01-17,999,12.151597,8.533305,83468.45,16693.69,19086.75,0.6082,10604.17,5685.89,0.1315,0.1151,21692.31,23243.97,0.2493
c-NIGER-648,648,2050-01-17,999,6.5476,3.475801,103555.55,20711.11,23604.53,0.2466,10857.14,5507.14,0.0575,0.0658,22187.5,23736.73,0.1315
c-NIGER-649,649,2050-01-17,999,6.38444,3.298745,117391.3,23478.26,25873.52,0.2521,13631.58,6308.82,0.0521,0.0493,15673.91,13394.95,0.126
c-NIGER-650,650,2050-01-17,999,6.207327,7.39612,144770.65,28954.13,29488.03,0.2986,9785.71,4790.67,0.0384,0.0384,14473.68,13423.93,0.1041
c-NIGER-651,651,2050-01-17,999,4.807162,6.912858,106407.75,21281.55,24912.11,0.5644,11916.67,6011.3,0.0986,0.0767,24703.7,26127.78,0.2219
c-NIGER-652,652,2050-01-17,999,6.568279,3.327748,101032.1,20206.42,22643.06,0.5973,11041.67,5712.84,0.1315,0.1014,21197.37,21377.26,0.2082
c-NIGER-653,653,2050-01-17,999,6.487853,3.526266,117611.1,23522.22,21429.91,0.2466,10842.11,5804.82,0.0521,0.063,24000.0,28535.21,0.0877
c-NIGER-654,654,2050-01-17,999,6.383841,3.256661,98906.9,19781.38,22423.15,0.6767,11387.76,5971.52,0.1342,0.1178,17660.19,19598.2,0.2822
c-NIGER-655,655,2050-01-17,999,9.143483,7.52818,114042.55,22808.51,22448.16,0.2575,10055.56,5855.84,0.0493,0.063,20155.56,16055.24,0.1233
c-NIGER-656,656,2050-01-17,999,11.929204,8.561557,116464.65,23292.93,23415.61,0.2712,9562.5,4426.72,0.0438,0.0466,22138.89,20936.85,0.0986
c-NIGER-657,657,2050-01-17,999,6.086769,7.502512,92284.5,18456.9,19144.03,0.3178,11000.0,5930.15,0.0685,0.0767,19387.76,18804.72,0.1342
c-NIGER-658,658,2050-01-17,999,4.946203,6.86876,98040.2,19608.04,21850.67,0.5452,11022.73,5123.99,0.1205,0.1068,24965.52,27537.48,0.2384
c-NIGER-659,659,2050-01-17,999,6.449979,7.353695,97995.15,19599.03,18970.05,0.5671,10844.44,5846.35,0.1233,0.1315,24488.1,25596.26,0.2301
c-NIGER-660,660,2050-01-17,999,6.064898,7.375399,106395.35,21279.07,23681.54,0.2356,11653.85,5919.07,0.0712,0.063,19875.0,21185.43,0.0877
c-NIGER-661,661,2050-01-17,999,6.60748,3.235361,108363.65,21672.73,25460.57,0.3014,10812.5,5694.66,0.0438,0.0685,22853.66,25955.31,0.1123
c-NIGER-662,662,2050-01-17,999,6.414145,3.538318,145865.4,29173.08,27544.65,0.2849,11615.38,5906.45,0.0712,0.0548,18853.66,23482.51,0.1123
c-NIGER-663,663,2050-01-17,999,4.943426,6.669969,109302.35,21860.47,24049.39,0.589,9774.19,4897.0,0.0849,0.1123,24400.0,25250.56,0.2466
c-NIGER-664,664,2050-01-17,999,5.089254,6.798927,107530.1,21506.02,22876.86,0.2274,11000.0,5291.5,0.0356,0.0384,21384.62,22027.4,0.0712
c-NIGER-665,665,2050-01-17,999,6.399263,7.378012,121650.5,24330.1,23176.81,0.2822,13294.12,6211.08,0.0932,0.0466,20000.0,23936.26,0.1014
c-NIGER-666,666,2050-01-17,999,4.782533,7.03784,97117.1,19423.42,21604.1,0.3041,10840.0,5512.71,0.0685,0.074,25377.36,30631.95,0.1452
c-NIGER-667,667,2050-01-17,999,11.895076,8.621465,109942.55,21988.51,24333.34,0.7151,13510.2,6551.47,0.1342,0.1671,23244.9,27391.42,0.2685
c-NIGER-668,668,2050-01-17,999,12.06074,8.681985,102908.15,20581.63,21516.2,0.2685,11040.0,5947.55,0.0685,0.0329,20775.0,19756.84,0.1096
c-NIGER-669,669,2050-01-17,999,9.065249,7.528805,102600.0,20520.0,21618.62,0.3425,12400.0,5879.49,0.0548,0.0712,19000.0,19300.88,0.1178
c-NIGER-670,670,2050-01-17,999,11.966321,8.382204,114177.2,22835.44,24285.92,0.2164,11636.36,5786.94,0.0904,0.0521,19120.0,21165.66,0.137
c-NIGER-671,671,2050-01-17,999,4.699404,7.264921,111467.4,22293.48,23781.3,0.2521,9850.0,4715.87,0.0548,0.0438,19260.87,18375.63,0.126
c-NIGER-672,672,2050-01-17,999,11.995649,8.568936,101428.55,20285.71,21241.04,0.3452,9952.38,4598.65,0.0575,0.0685,19720.93,25832.17,0.1178
c-NIGER-673,673,2050-01-17,999,6.250031,7.456719,124750.0,24950.0,24590.54,0.274,10695.65,5286.65,0.063,0.0685,21348.84,23564.38,0.1178
c-NIGER-674,674,2050-01-17,999,6.299709,7.491325,87898.55,17579.71,20056.04,0.5671,11355.56,6057.14,0.1233,0.1288,20750.0,22750.68,0.1863
c-NIGER-675,675,2050-01-17,999,6.973975,7.345204,97018.8,19403.76,20552.2,0.5836,11957.45,6035.97,0.1288,0.1178,13705.88,13053.76,0.2329
c-NIGER-676,676,2050-01-17,999,6.326581,7.508934,117093.0,23418.6,23822.61,0.2356,10958.33,5622.0,0.0658,0.0521,25400.0,27035.47,0.0685
c-NIGER-677,677,2050-01-17,999,12.133945,8.370379,104032.25,20806.45,24446.15,0.2548,11347.83,5523.58,0.063,0.0575,23804.88,24462.44,0.1123
c-NIGER-678,678,2050-01-17,999,11.889652,8.462604,108969.05,21793.81,20821.13,0.2658,13666.67,5911.11,0.0493,0.0521,22840.91,28465.35,0.1205
c-NIGER-679,679,2050-01-17,999,4.836253,6.737829,131694.9,26338.98,26767.19,0.3233,13520.0,6021.63,0.0685,0.0411,16263.16,19592.72,0.1041
c-NIGER-680,680,2050-01-17,999,12.130894,8.455342,119141.4,23828.28,26479.12,0.2712,12571.43,5527.85,0.0575,0.0849,18800.0,19463.09,0.0959
c-NIGER-681,681,2050-01-17,999,4.880601,6.941708,104618.3,20923.66,24941.35,0.3589,10625.0,5265.53,0.0877,0.0849,20348.84,23130.98,0.1178
c-NIGER-682,682,2050-01-17,999,6.579286,3.381347,107314.8,21462.96,23999.39,0.2959,10000.0,5263.08,0.0575,0.0767,24470.59,26239.17,0.1397
c-NIGER-683,683,2050-01-17,999,9.076589,7.330007,106494.85,21298.97,24879.78,0.2658,10875.0,4660.11,0.0438,0.0493,19439.02,19927.43,0.1123
c-NIGER-684,684,2050-01-17,999,6.335358,3.237505,121302.5,24260.5,24331.91,0.326,13421.05,5881.38,0.0521,0.0521,20285.71,21187.64,0.0959
c-NIGER-685,685,2050-01-17,999,6.353386,3.522767,135056.8,27011.36,29653.75,0.2411,10857.14,5216.2,0.0384,0.0548,21250.0,20650.7,0.0877
c-NIGER-686,686,2050-01-17,999,4.798857,7.033191,120130.45,24026.09,26352.36,0.3151,12190.48,6485.51,0.0575,0.0603,21128.21,20392.44,0.1068
c-NIGER-687,687,2050-01-17,999,12.027899,8.554077,107921.35,21584.27,23642.13,0.2438,10526.32,5232.04,0.0521,0.074,19975.61,27042.09,0.1123
c-NIGER-688,688,2050-01-17,999,4.621938,7.065587,126123.6,25224.72,26551.3,0.2438,11551.72,5487.56,0.0795,0.0521,19166.67,18867.19,0.0658
c-NIGER-689,689,2050-01-17,999,6.365878,3.249496,108708.15,21741.63,22635.92,0.5726,11938.78,5839.55,0.1342,0.0849,21908.05,21696.98,0.2384
c-NIGER-690,690,2050-01-17,999,6.026779,7.469601,93403.35,18680.67,19329.85,0.326,14040.0,6458.07,0.0685,0.0438,21939.39,21065.28,0.0904
c-NIGER-691,691,2050-01-17,999,9.049332,7.34904,121603.75,24320.75,26179.43,0.2904,10888.89,6076.85,0.0493,0.0712,17744.19,23282.01,0.1178
c-NIGER-692,692,2050-01-17,999,6.33724,3.314989,122151.15,24430.23,28684.3,0.2356,11437.5,5265.85,0.0438,0.0493,19439.02,20628.92,0.1123
c-NIGER-693,693,2050-01-17,999,11.967638,8.436023,116576.8,23315.36,24740.82,1.0164,9341.77,5924.5,0.2164,0.2164,19859.87,20767.47,0.4301
c-NIGER-694,694,2050-01-17,999,6.293926,7.496405,94101.55,18820.31,17728.68,0.3507,11962.96,5958.07,0.074,0.0548,18408.16,18265.31,0.1342
c-NIGER-695,695,2050-01-17,999,5.237961,6.806949,120852.25,24170.45,24621.84,0.2411,15571.43,6321.08,0.0384,0.0411,21933.33,24045.79,0.1233
c-NIGER-696,696,2050-01-17,999,6.128998,7.472836,132670.45,26534.09,26849.07,0.2411,12269.23,6422.2,0.0712,0.0411,25216.22,27286.68,0.1014
c-NIGER-697,697,2050-01-17,999,4.656894,7.166125,103308.8,20661.76,20831.92,0.5589,9484.85,4302.04,0.0904,0.1288,17402.44,20440.13,0.2247
c-NIGER-698,698,2050-01-17,999,11.862286,8.413572,116698.1,23339.62,23454.88,0.2904,12760.0,6226.82,0.0685,0.074,19159.09,18947.84,0.1205
c-NIGER-699,699,2050-01-17,999,8.947347,7.498006,104495.4,20899.08,24710.15,0.2986,9176.47,5399.48,0.0466,0.0493,29256.41,33883.48,0.1068
c-NIGER-700,700,2050-01-17,999,12.089811,8.38767,102605.25,20521.05,20763.14,0.5205,12230.77,6392.68,0.1068,0.0904,20831.46,23528.14,0.2438
c-NIGER-701,701,2050-01-17,999,6.510881,3.37821,107149.55,21429.91,19436.45,0.2932,9000.0,4091.07,0.0548,0.0466,21333.33,21489.34,0.0904
c-NIGER-702,702,2050-01-17,999,5.12374,6.673907,98577.4,19715.48,21668.3,0.6548,11787.23,5841.89,0.1288,0.1041,21290.32,24156.01,0.2548
c-NIGER-703,703,2050-01-17,999,9.120788,7.345645,125858.6,25171.72,26412.37,0.2712,11562.5,6369.98,0.0877,0.0658,26447.37,27468.6,0.1041
c-NIGER-704,704,2050-01-17,999,11.932156,8.520783,131822.9,26364.58,25487.3,0.263,10823.53,6336.75,0.0466,0.0521,29769.23,27821.29,0.1068
c-NIGER-705,705,2050-01-17,999,6.463029,7.485701,109635.4,21927.08,23450.39,0.263,9913.04,5017.36,0.063,0.0493,16166.67,14628.94,0.0822
c-NIGER-706,706,2050-01-17,999,12.017467,8.455221,117280.7,23456.14,23807.54,0.3123,10636.36,6281.29,0.0301,0.0658,18054.05,22335.75,0.1014
c-NIGER-707,707,2050-01-17,999,9.181425,7.337894,151632.65,30326.53,28056.56,0.2685,12000.0,6463.57,0.0521,0.0466,15702.7,18883.95,0.1014
c-NIGER-708,708,2050-01-17,999,12.057012,8.598931,115242.7,23048.54,24979.75,0.2822,11590.91,6021.07,0.0603,0.063,14828.57,18327.87,0.0959
c-NIGER-709,709,2050-01-17,999,4.595467,7.09593,96921.2,19384.24,22841.47,0.5562,10844.83,5425.09,0.1589,0.126,16228.92,19129.42,0.2274
c-NIGER-710,710,2050-01-17,999,9.09993,7.642446,124135.8,24827.16,26553.15,0.2219,11517.24,5474.75,0.0795,0.0548,22621.62,25891.17,0.1014
c-NIGER-711,711,2050-01-17,999,4.861241,6.904672,96138.6,19227.72,19210.35,0.2767,11000.0,5143.4,0.063,0.0356,13666.67,13330.48,0.1068
c-NIGER-712,712,2050-01-17,999,11.897728,8.685874,102063.5,20412.7,21824.47,0.5178,11931.03,6105.8,0.0795,0.0877,20884.21,20214.73,0.2603
c-NIGER-713,713,2050-01-17,999,9.171996,7.35707,119242.4,23848.48,22599.15,0.2712,12562.5,6032.9,0.0438,0.0603,22119.05,20915.86,0.1151
c-NIGER-714,714,2050-01-17,999,8.971949,7.411435,133200.0,26640.0,26292.35,0.2055,16066.67,5909.64,0.0411,0.0274,20605.26,19975.04,0.1041
c-NIGER-715,715,2050-01-17,999,6.567801,3.293165,121093.75,24218.75,25744.99,0.263,10600.0,6475.87,0.0548,0.0548,17323.53,18155.42,0.0932
c-NIGER-716,716,2050-01-17,999,6.477832,3.374437,108260.85,21652.17,25503.85,0.6301,10967.74,5647.91,0.0849,0.1178,16236.84,16576.99,0.2082
c-NIGER-717,717,2050-01-17,999,5.111807,6.894073,110937.5,22187.5,25851.62,0.2192,12214.29,6166.64,0.0384,0.0493,18676.47,20306.32,0.0932
c-NIGER-718,718,2050-01-17,999,11.986244,8.607093,103851.35,20770.27,23993.46,0.2027,11000.0,6454.97,0.0521,0.0575,24805.56,29241.67,0.0986
c-NIGER-719,719,2050-01-17,999,11.941132,8.482811,87391.3,17478.26,18140.16,0.2521,11470.59,5832.21,0.0466,0.0658,22441.18,27390.77,0.0932
c-NIGER-720,720,2050-01-17,999,12.025736,8.468691,101384.6,20276.92,20612.34,0.3562,10166.67,5482.52,0.0658,0.0712,21500.0,23338.4,0.1315
c-NIGER-721,721,2050-01-17,999,6.417105,3.401787,82091.85,16418.37,17565.15,0.2685,11636.36,6075.29,0.0603,0.0658,25282.05,26906.22,0.1068
c-NIGER-722,722,2050-01-17,999,6.473769,3.442942,105732.75,21146.55,22264.13,0.3178,11428.57,5766.9,0.0575,0.0712,18000.0,20782.79,0.1479
c-NIGER-723,723,2050-01-17,999,8.936536,7.483226,110100.0,22020.0,23788.62,0.274,12666.67,6093.71,0.0575,0.063,19437.5,22363.44,0.1315
c-NIGER-724,724,2050-01-17,999,9.219896,7.490011,123636.35,24727.27,23827.58,0.211,12277.78,5768.12,0.0493,0.0521,23444.44,25649.34,0.1233
c-NIGER-725,725,2050-01-17,999,6.314456,3.469571,128093.2,25618.64,26173.95,0.3233,11785.71,6384.92,0.0767,0.1068,27864.86,27132.56,0.1014
c-NIGER-726,726,2050-01-17,999,6.379272,3.397441,103521.75,20704.35,20435.6,0.3151,10263.16,4616.9,0.0521,0.0466,18421.05,14985.82,0.1041
c-NIGER-727,727,2050-01-17,999,4.912107,6.670196,136064.8,27212.96,24424.61,0.2959,11000.0,6164.41,0.0466,0.0603,22151.52,25295.9,0.0904
c-NIGER-728,728,2050-01-17,999,4.914939,6.854204,106149.45,21229.89,22799.79,0.2384,10444.44,5522.38,0.0493,0.0356,23102.56,26654.51,0.1068
c-NIGER-729,729,2050-01-17,999,11.876133,8.59736,118047.6,23609.52,23515.75,0.2877,10600.0,6080.41,0.0411,0.0575,16619.05,19496.03,0.1151
c-NIGER-730,730,2050-01-17,999,4.834789,6.853602,101074.75,20214.95,18999.02,0.2932,9133.33,4718.76,0.0411,0.0493,21117.65,20954.16,0.0932
c-NIGER-731,731,2050-01-17,999,12.06515,8.668528,100914.0,20182.8,21629.76,0.2548,12160.0,6209.4,0.0685,0.0493,17657.14,18979.78,0.0959
c-NIGER-732,732,2050-01-17,999,4.967199,6.75033,101467.4,20293.48,19000.6,0.2521,12954.55,6729.31,0.0603,0.0658,18939.39,16244.11,0.0904
c-NIGER-733,733,2050-01-17,999,6.396701,7.38735,99857.15,19971.43,22371.14,0.5753,11904.76,5954.34,0.1151,0.1041,19795.18,22474.24,0.2274
c-NIGER-734,734,2050-01-17,999,6.368678,3.510615,112865.85,22573.17,24950.83,0.2247,9964.29,5044.12,0.0767,0.063,16933.33,15413.1,0.1233
c-NIGER-735,735,2050-01-17,999,9.09482,7.509627,116351.35,23270.27,23291.8,0.3041,10315.79,6064.95,0.0521,0.063,15812.5,17617.27,0.1315
c-NIGER-736,736,2050-01-17,999,11.99956,8.663741,119885.05,23977.01,18763.51,0.2384,12826.09,5982.19,0.063,0.0575,21931.82,25102.02,0.1205
c-NIGER-737,737,2050-01-17,999,4.868147,6.832996,111117.0,22223.4,22341.51,0.2575,10185.19,4984.88,0.074,0.0493,32756.1,36785.04,0.1123
c-NIGER-738,738,2050-01-17,999,4.799863,7.150535,111071.45,22214.29,24363.34,0.2685,10652.17,5253.65,0.063,0.0521,18852.94,24413.28,0.0932
c-NIGER-739,739,2050-01-17,999,9.047181,7.455019,117360.0,23472.0,23989.1,0.3425,9115.38,4430.14,0.0712,0.0904,24060.61,26240.4,0.0904
c-NIGER-740,740,2050-01-17,999,4.613662,7.296039,104495.4,20899.08,22128.22,0.5973,11333.33,5704.72,0.1068,0.1288,23968.09,27726.18,0.2575
c-NIGER-741,741,2050-01-17,999,11.836662,8.370755,110368.85,22073.77,23670.31,0.3342,11074.07,5656.35,0.074,0.0685,19615.38,21861.56,0.1425
c-NIGER-742,742,2050-01-17,999,6.289723,7.485434,96921.2,19384.24,22841.47,0.5562,10844.83,5425.09,0.1589,0.126,16228.92,19129.42,0.2274
